ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
230101,General English Language & Literature,2017,2017,193900,New York University,2,Women,16,new-york-university,general-english-language-literature-230101
260401,Cellular Biology & Histology,2016,2016,193900,New York University,2,Women,16,new-york-university,cellular-biology-histology
261201,Biotechnology,2019,2019,193900,New York University,2,Women,16,new-york-university,biotechnology-261201
261501,Neuroscience,2013,2013,193900,New York University,2,Women,16,new-york-university,neuroscience-261501
261501,Neuroscience,2014,2014,193900,New York University,2,Women,16,new-york-university,neuroscience-261501
270305,Financial Mathematics,2017,2017,193900,New York University,2,Women,16,new-york-university,financial-mathematics
380101,Philosophy,2014,2014,193900,New York University,2,Women,16,new-york-university,philosophy-380101
422804,Industrial & Organizational Psychology,2016,2016,193900,New York University,2,Women,16,new-york-university,industrial-organizational-psychology
422804,Industrial & Organizational Psychology,2019,2019,193900,New York University,2,Women,16,new-york-university,industrial-organizational-psychology
429999,Other Psychology,2012,2012,193900,New York University,2,Women,16,new-york-university,other-psychology
429999,Other Psychology,2014,2014,193900,New York University,2,Women,16,new-york-university,other-psychology
500904,Music Theory & Composition,2017,2017,193900,New York University,2,Women,16,new-york-university,music-theory-composition
500913,Music Technology,2016,2016,193900,New York University,2,Women,16,new-york-university,music-technology
500999,Other Music,2012,2012,193900,New York University,2,Women,16,new-york-university,other-music
512301,Art Therapy,2017,2017,193900,New York University,2,Women,16,new-york-university,art-therapy
520903,Tourism & Travel Services Management,2015,2015,193900,New York University,2,Women,16,new-york-university,tourism-travel-services-management
521003,Organizational Behavior Studies,2015,2015,193900,New York University,2,Women,16,new-york-university,organizational-behavior-studies
50108,Near & Middle Eastern Studies,2016,2016,193900,New York University,2,Women,15,new-york-university,near-middle-eastern-studies
50124,French Studies,2016,2016,193900,New York University,2,Women,15,new-york-university,french-studies
100105,Communications Technology,2014,2014,193900,New York University,2,Women,15,new-york-university,communications-technology
100105,Communications Technology,2015,2015,193900,New York University,2,Women,15,new-york-university,communications-technology
110401,Information Science,2012,2012,193900,New York University,2,Women,15,new-york-university,information-science
110401,Information Science,2017,2017,193900,New York University,2,Women,15,new-york-university,information-science
110401,Information Science,2018,2018,193900,New York University,2,Women,15,new-york-university,information-science
130401,General Educational Leadership & Administration,2014,2014,193900,New York University,2,Women,15,new-york-university,general-educational-leadership-administration
131330,Spanish Language Teacher Education,2017,2017,193900,New York University,2,Women,15,new-york-university,spanish-language-teacher-education
143501,Industrial Engineering,2018,2018,193900,New York University,2,Women,15,new-york-university,industrial-engineering-143501
160103,Language Interpretation & Translation,2015,2015,193900,New York University,2,Women,15,new-york-university,language-interpretation-translation
161102,Hebrew Language & Literature,2015,2015,193900,New York University,2,Women,15,new-york-university,hebrew-language-literature
270305,Financial Mathematics,2015,2015,193900,New York University,2,Women,15,new-york-university,financial-mathematics
270305,Financial Mathematics,2018,2018,193900,New York University,2,Women,15,new-york-university,financial-mathematics
422801,Clinical Psychology,2017,2017,193900,New York University,2,Women,15,new-york-university,clinical-psychology-422801
500904,Music Theory & Composition,2016,2016,193900,New York University,2,Women,15,new-york-university,music-theory-composition
513802,Nursing Administration,2017,2017,193900,New York University,2,Women,15,new-york-university,nursing-administration
513809,Pediatric Nurse,2019,2019,193900,New York University,2,Women,15,new-york-university,pediatric-nurse
50104,East Asian Studies,2015,2015,193900,New York University,2,Women,14,new-york-university,east-asian-studies
50106,European Studies,2012,2012,193900,New York University,2,Women,14,new-york-university,european-studies
130401,General Educational Leadership & Administration,2016,2016,193900,New York University,2,Women,14,new-york-university,general-educational-leadership-administration
130404,"Educational, Instructional, & Curriculum Supervision",2014,2014,193900,New York University,2,Women,14,new-york-university,educational-instructional-curriculum-supervision
131302,Art Teacher Education,2013,2013,193900,New York University,2,Women,14,new-york-university,art-teacher-education
131315,Reading Teacher Education,2014,2014,193900,New York University,2,Women,14,new-york-university,reading-teacher-education
140901,General Computer Engineering,2016,2016,193900,New York University,2,Women,14,new-york-university,general-computer-engineering
143301,Construction Engineering,2017,2017,193900,New York University,2,Women,14,new-york-university,construction-engineering-143301
160102,Linguistics,2018,2018,193900,New York University,2,Women,14,new-york-university,linguistics
220210,"International Business, Trade, & Tax Law",2015,2015,193900,New York University,2,Women,14,new-york-university,international-business-trade-tax-law
260202,Biochemistry,2015,2015,193900,New York University,2,Women,14,new-york-university,biochemistry
400801,General Physics,2018,2018,193900,New York University,2,Women,14,new-york-university,general-physics
400801,General Physics,2019,2019,193900,New York University,2,Women,14,new-york-university,general-physics
422804,Industrial & Organizational Psychology,2018,2018,193900,New York University,2,Women,14,new-york-university,industrial-organizational-psychology
450102,Research Methodology & Quantitative Methods,2019,2019,193900,New York University,2,Women,14,new-york-university,research-methodology-quantitative-methods
513821,Geriatric Nurse,2013,2013,193900,New York University,2,Women,14,new-york-university,geriatric-nurse
520801,General Finance,2017,2017,193900,New York University,2,Women,14,new-york-university,general-finance
520903,Tourism & Travel Services Management,2014,2014,193900,New York University,2,Women,14,new-york-university,tourism-travel-services-management
50102,American & U.S. Studies,2019,2019,193900,New York University,2,Women,13,new-york-university,american-us-studies
50124,French Studies,2015,2015,193900,New York University,2,Women,13,new-york-university,french-studies
110401,Information Science,2015,2015,193900,New York University,2,Women,13,new-york-university,information-science
130401,General Educational Leadership & Administration,2015,2015,193900,New York University,2,Women,13,new-york-university,general-educational-leadership-administration
131311,Mathematics Teacher Education,2013,2013,193900,New York University,2,Women,13,new-york-university,mathematics-teacher-education
131318,Social Studies Teacher Education,2012,2012,193900,New York University,2,Women,13,new-york-university,social-studies-teacher-education
131330,Spanish Language Teacher Education,2016,2016,193900,New York University,2,Women,13,new-york-university,spanish-language-teacher-education
139999,Other Education,2019,2019,193900,New York University,2,Women,13,new-york-university,other-education
141901,Mechanical Engineering,2016,2016,193900,New York University,2,Women,13,new-york-university,mechanical-engineering-141901
143301,Construction Engineering,2019,2019,193900,New York University,2,Women,13,new-york-university,construction-engineering-143301
161102,Hebrew Language & Literature,2019,2019,193900,New York University,2,Women,13,new-york-university,hebrew-language-literature
260202,Biochemistry,2012,2012,193900,New York University,2,Women,13,new-york-university,biochemistry
